invoice_id,order_id,customer_id,invoice_date,due_date,invoice_value,amount_paid,outstanding_amount,payment_status,last_payment_date,collection_owner
INV789175,SO101490,CUST00253,2026-01-13,2026-01-20,144511.5,144511.5,0.0,Paid,2026-01-22,Regional Credit Officer
INV747783,SO101491,CUST00013,2026-04-15,2026-04-15,55720.0,55720.0,0.0,Paid,2026-04-17,Finance Team B
INV746168,SO101492,CUST00159,2026-02-10,2026-03-27,164337.3,164337.3,0.0,Paid,2026-03-21,Cash Sales
INV776455,SO101493,CUST00202,2026-01-05,2026-01-05,237246.2,0,237246.2,Unpaid,,Finance Team B
INV775075,SO101494,CUST00369,2026-01-25,2026-01-25,248200.0,248200.0,0.0,Paid,2026-02-10,Finance Team A
INV821248,SO101495,CUST00279,2026-04-29,2026-04-29,41712.0,41712.0,0.0,Paid,2026-05-16,Regional Credit Officer
INV739404,SO101496,CUST00230,2026-02-13,2026-02-13,121524.8,121524.8,0.0,Paid,2026-02-27,Regional Credit Officer
INV855372,SO101497,CUST00148,2026-04-28,2026-04-28,79083.0,79083.0,0.0,Paid,2026-05-07,Cash Sales
INV793523,SO101498,CUST00529,2026-01-19,2026-01-19,386407.8,0,386407.8,Unpaid,,Cash Sales
INV826975,SO101500,CUST00565,2026-05-12,2026-05-12,137962.0,137962.0,0.0,Paid,2026-05-23,Cash Sales
INV808226,SO101501,CUST00235,2026-05-07,2026-05-21,59887.4,0,59887.4,Unpaid,,Cash Sales
INV701125,SO101502,CUST00186,2026-03-09,2026-03-09,0.0,0.0,0.0,Paid,,Regional Credit Officer
INV799096,SO101503,CUST00487,2026-04-16,2026-04-16,37005.71,15746.89,21258.82,Partially Paid,2026-04-25,Finance Team A
INV866489,SO101504,CUST00176,2026-01-26,2026-01-26,27493.89,27493.89,0.0,Paid,2026-02-14,Cash Sales
INV809542,SO101505,CUST00310,2026-05-01,2026-05-01,1507228.65,1507228.65,0.0,Paid,2026-05-08,Regional Credit Officer
INV868623,SO101506,CUST00028,2026-05-15,2026-05-15,50837.24,50837.24,0.0,Paid,2026-05-21,Finance Team B
INV833056,SO101507,CUST00152,2026-05-20,2026-05-20,294132.6,0,294132.6,Unpaid,,Regional Credit Officer
INV874880,SO101508,CUST_DUP022,2026-06-01,2026-06-01,422343.2,422343.2,0.0,Paid,2026-06-15,Cash Sales
INV858491,SO101509,CUST00295,2026-02-19,2026-03-21,230095.0,19020.27,211074.73,Overdue,2026-03-24,Finance Team B
INV818243,SO101510,CUST00535,2026-02-08,2026-02-08,83856.1,0,83856.1,,,Regional Credit Officer
INV742149,SO101511,CUST00223,2026-03-23,2026-03-23,505244.79,505244.79,0.0,Paid,2026-04-03,Regional Credit Officer
INV897342,SO101512,CUST00473,2026-03-25,2026-03-25,3560.0,0,3560.0,Unpaid,,Finance Team A
INV861476,SO101513,CUST00001,2026-04-29,2026-05-06,92184.35,92184.35,0.0,Paid,2026-05-01,Finance Team A
INV777151,SO101514,CUST00329,2026-03-20,2026-03-27,665478.8,117488.42,547990.38,Overdue,2026-04-12,Regional Credit Officer
INV879286,SO101515,CUST00530,2026-01-15,2026-02-14,263600.0,263600.0,0.0,Paid,2026-02-08,Regional Credit Officer
INV867628,SO101516,CUST00212,2026-02-05,2026-02-05,46520.8,46520.8,0.0,Paid,2026-02-05,Cash Sales
INV862391,SO101517,CUST00423,2026-02-19,2026-02-19,50668.0,50668.0,0.0,Paid,2026-02-21,Finance Team B
INV897662,SO101518,CUST00209,2026-05-17,2026-05-31,203161.5,203161.5,0.0,Paid,2026-06-07,Regional Credit Officer
INV811190,SO101519,CUST00489,2026-02-28,2026-03-07,20650.5,20650.5,0.0,Paid,2026-03-09,Cash Sales
INV768961,SO101520,CUST00512,2026-01-17,2026-01-17,11280.0,11280.0,0.0,Paid,2026-01-30,Cash Sales
INV748712,SO101521,CUST00249,2026-01-21,2026-01-21,39703.57,39703.57,0.0,Paid,2026-02-09,Regional Credit Officer
INV794813,SO101523,CUST00451,2026-05-28,2026-05-28,366708.6,0,366708.6,Unpaid,,Finance Team B
INV853633,SO101524,CUST00502,2026-05-18,2026-05-18,491976.0,491976.0,0.0,Paid,2026-06-03,Finance Team B
INV840549,SO101526,CUST00084,2026-03-05,2026-04-04,196411.21,196411.21,0.0,Paid,2026-03-12,Finance Team B
INV893535,SO101528,CUST00444,2026-03-07,2026-03-14,0.0,0.0,0.0,Paid,,Cash Sales
INV857012,SO101529,CUST00085,2026-03-02,2026-03-16,48537.9,30984.4,17553.5,Partially Paid,2026-03-27,Finance Team B
INV887530,SO101531,CUST00289,2026-02-15,2026-03-01,350521.46,209278.19,141243.27,Partially Paid,2026-02-26,Cash Sales
INV862880,SO101532,CUST00209,2026-03-26,2026-04-09,93016.0,51057.72,41958.28,Partially Paid,2026-04-05,Cash Sales
INV880229,SO101533,CUST00087,2026-01-13,2026-01-13,187247.2,47639.31,139607.89,Partially Paid,2026-01-17,Finance Team A
INV724481,SO101534,CUST00486,2026-04-16,2026-05-31,20550.0,20550.0,0.0,Paid,2026-06-10,Finance Team A
INV868724,SO101535,CUST00165,2026-03-03,2026-03-10,266218.4,33094.88,233123.52,Overdue,2026-03-18,Cash Sales
INV869907,SO101536,CUST_DUP013,2026-03-25,2026-04-01,171879.61,61675.6,110204.01,Partially Paid,2026-04-14,Finance Team B
INV819076,SO101538,CUST00082,2026-06-10,2026-06-10,165726.0,165726.0,0.0,Paid,2026-06-18,Finance Team B
INV784292,SO101539,CUST00105,2026-03-12,2026-03-12,115169.33,115169.33,0.0,Paid,2026-03-23,Finance Team A
INV817384,SO101541,CUST00104,2026-01-26,2026-02-25,70040.7,0,70040.7,,,Finance Team A
INV860760,SO101542,CUST00126,2026-02-24,2026-02-24,63908.8,63908.8,0.0,Paid,2026-02-24,Finance Team A
INV837914,SO101544,CUST00051,2026-05-05,2026-05-05,75372.0,11273.35,64098.65,Overdue,2026-05-07,Finance Team A
INV707360,SO101545,CUST00362,2026-01-17,2026-01-17,51901.7,51901.7,0.0,Paid,2026-02-06,Cash Sales
INV834636,SO101546,CUST00146,2026-03-05,2026-03-19,185220.5,66029.41,119191.09,Partially Paid,2026-03-07,Finance Team A
INV784913,SO101547,CUST00194,2026-03-11,2026-04-10,243057.03,243057.03,0.0,Paid,2026-04-09,Cash Sales
INV712644,SO101549,CUST00269,2026-02-11,2026-02-11,81402.4,0,81402.4,Unpaid,,Cash Sales
INV754702,SO101550,CUST00553,2026-01-22,2026-02-05,245376.0,245376.0,0.0,Paid,2026-02-10,Finance Team B
INV706854,SO101551,CUST00486,2026-04-17,2026-06-01,26378.8,26378.8,0.0,Paid,2026-05-02,Finance Team A
INV782404,SO101552,CUST00355,2026-05-11,2026-05-11,276115.77,276115.77,0.0,Paid,2026-05-22,Finance Team B
INV897825,SO101553,CUST00165,2026-05-27,2026-06-03,228529.6,0,228529.6,,,Finance Team A
INV884467,SO101554,CUST00170,2026-03-03,2026-03-03,39042.5,39042.5,0.0,Paid,2026-03-16,Finance Team A
INV716468,SO101555,CUST00514,2026-03-09,2026-04-08,17050.0,17050.0,0.0,Paid,2026-04-01,Finance Team B
INV840157,SO101556,CUST00026,2026-03-12,2026-04-11,852413.18,0,852413.18,Unpaid,,Regional Credit Officer
INV854133,SO101557,CUST00230,2026-02-15,2026-02-15,22960.0,0,22960.0,Unpaid,,Cash Sales
INV824313,SO101559,CUST00159,2026-05-05,2026-06-19,262962.0,0,262962.0,Unpaid,,Finance Team B
INV775826,SO101560,CUST00569,2026-03-25,2026-04-08,785260.5,785260.5,0.0,Paid,2026-03-29,Finance Team A
INV886236,SO101562,CUST00079,2026-04-30,2026-04-30,176629.7,176629.7,0.0,Paid,2026-05-10,Regional Credit Officer
INV848296,SO101563,CUST00370,2026-05-22,2026-07-06,232561.53,67448.08,165113.45,Overdue,2026-07-03,Cash Sales
INV797154,SO101564,CUST00471,2026-05-20,2026-05-20,635797.8,635797.8,0.0,Paid,2026-05-21,Regional Credit Officer
INV701843,SO101565,CUST00038,2026-01-17,2026-01-17,1408181.1,185739.14,1222441.96,Overdue,2026-01-17,Finance Team B
INV822583,SO101567,CUST00182,2026-03-19,2026-03-19,54451.0,54451.0,0.0,Paid,2026-04-06,Regional Credit Officer
INV776070,SO101569,CUST00441,2026-03-29,2026-03-29,1809844.18,0,1809844.18,Unpaid,,Finance Team B
INV784965,SO101570,CUST00586,2026-01-04,2026-02-03,427050.0,427050.0,0.0,Paid,2026-01-09,Finance Team B
INV777303,SO101572,CUST00478,2026-02-12,2026-03-14,55076.4,55076.4,0.0,Paid,2026-02-17,Finance Team B
INV762339,SO101573,CUST00207,2026-01-14,2026-02-13,18702.25,18702.25,0.0,Paid,2026-02-04,Finance Team B
INV834593,SO101574,CUST00260,2026-03-06,2026-03-06,64971.6,64971.6,0.0,Paid,2026-03-19,Finance Team B
INV807624,SO101575,CUST00079,2026-05-25,2026-05-25,44851.2,44851.2,0.0,Paid,2026-05-27,Regional Credit Officer
INV878194,SO101576,CUST00600,2026-04-04,2026-04-04,68508.0,68508.0,0.0,Paid,2026-04-20,Regional Credit Officer
INV844398,SO101577,CUST00361,2026-02-02,2026-02-16,51627.2,51627.2,0.0,Paid,2026-02-28,Cash Sales
INV733412,SO101578,CUST00109,2026-05-10,2026-05-24,54388.03,54388.03,0.0,Paid,2026-05-21,Regional Credit Officer
INV879712,SO101579,CUST00203,2026-01-10,2026-01-17,17326.5,17326.5,0.0,Paid,2026-01-14,Finance Team B
INV806202,SO101580,CUST00066,2026-05-12,2026-05-12,150646.8,0,150646.8,Unpaid,,Finance Team A
INV787041,SO101581,CUST00454,2026-04-10,2026-04-10,653383.85,653383.85,0.0,Paid,2026-04-11,Finance Team B
INV706713,SO101582,CUST00203,2026-04-05,2026-04-12,30442.0,20584.13,9857.87,Partially Paid,2026-04-14,Finance Team B
INV744640,SO101583,CUST00459,2026-04-20,2026-04-27,79396.0,79396.0,0.0,Paid,2026-04-24,Regional Credit Officer
INV818953,SO101584,CUST00351,2026-03-24,2026-04-23,143940.0,0,143940.0,Unpaid,,Finance Team B
INV765476,SO101586,CUST00113,2026-02-26,2026-02-26,18750.0,18750.0,0.0,Paid,2026-03-15,Finance Team A
INV857933,SO101587,CUST00272,2026-03-10,2026-03-10,202933.56,202933.56,0.0,Paid,2026-03-29,Regional Credit Officer
INV790504,SO101590,CUST_DUP013,2026-05-14,2026-05-21,254885.55,254885.55,0.0,Paid,2026-05-30,Finance Team B
INV731343,SO101591,CUST00238,2026-02-09,2026-03-11,55945.5,55945.5,0.0,Paid,2026-03-15,Regional Credit Officer
INV863136,SO101592,CUST00566,2026-06-02,2026-06-02,0.0,0,0.0,Unpaid,,Finance Team A
INV856797,SO101593,CUST00255,2026-04-04,2026-04-04,128138.43,0,128138.43,Unpaid,,Finance Team A
INV731055,SO101595,CUST00193,2026-01-17,2026-01-24,72625.0,18260.97,54364.03,Partially Paid,2026-01-28,Finance Team B
INV827547,SO101596,CUST00497,2026-04-17,2026-04-17,212520.0,212520.0,0.0,Paid,2026-05-05,Regional Credit Officer
INV860816,SO101598,CUST00142,2026-05-13,2026-05-13,82024.15,82024.15,0.0,Paid,2026-05-22,Regional Credit Officer
INV842454,SO101599,CUST00234,2026-04-11,2026-04-18,19958.4,0,19958.4,Unpaid,,Finance Team A
INV798852,SO101601,CUST00107,2026-02-20,2026-02-27,518140.6,518140.6,0.0,Paid,2026-02-23,Regional Credit Officer
INV783252,SO101602,CUSTX72352,2026-02-07,2026-02-14,152149.2,0,152149.2,Unpaid,,Cash Sales
INV868253,SO101603,CUST00390,2026-02-22,2026-03-08,173686.4,173686.4,0.0,Paid,2026-03-08,Finance Team A
INV753364,SO101604,CUST00032,2026-03-24,2026-03-24,26474.6,26474.6,0.0,Paid,2026-03-28,Cash Sales
INV822874,SO101605,CUST00014,2026-04-06,2026-05-06,193067.87,64453.22,128614.65,Partially Paid,2026-05-18,Finance Team A
INV843915,SO101606,CUST00482,2026-05-28,2026-05-28,142944.9,6796.17,136148.73,Overdue,2026-05-29,Finance Team B
INV770730,SO101607,CUST00232,2026-01-11,2026-02-10,11109.06,11109.06,0.0,Paid,2026-02-15,Finance Team A
INV716751,SO101608,CUST00409,2026-06-01,2026-06-01,55272.0,55272.0,0.0,Paid,2026-06-02,Cash Sales
INV889377,SO101609,CUST00112,2026-02-12,2026-02-12,3678.6,3678.6,0.0,Paid,2026-02-25,Cash Sales
INV742946,SO101610,CUST_DUP018,2026-05-08,2026-05-08,326108.45,326108.45,0.0,Paid,2026-05-19,Finance Team B
INV735274,SO101611,CUST00196,2026-05-05,2026-05-05,637581.6,637581.6,0.0,Paid,2026-05-06,Cash Sales
INV891210,SO101612,CUST00466,2026-05-24,2026-06-07,114379.2,0,114379.2,Unpaid,,Finance Team B
INV875788,SO101613,CUST00545,2026-01-21,2026-01-28,1230347.33,0,1230347.33,Unpaid,,Regional Credit Officer
INV740207,SO101614,CUST00058,2026-03-28,2026-03-28,3940.0,3940.0,0.0,Paid,2026-04-11,Cash Sales
INV755207,SO101615,CUST00434,2026-06-03,2026-06-03,19404.0,19404.0,0.0,Paid,2026-06-20,Regional Credit Officer
INV713657,SO101616,CUST00574,2026-03-24,2026-03-24,93284.0,76173.88,17110.12,Partially Paid,2026-04-10,Cash Sales
INV707372,SO101617,CUST00335,2026-01-29,2026-02-05,324912.0,0,324912.0,Unpaid,,Finance Team A
INV867710,SO101618,CUST00014,2026-03-09,2026-04-08,44692.8,44692.8,0.0,Paid,2026-04-25,Finance Team A
INV741113,SO101620,CUST00391,2026-04-02,2026-04-02,83367.31,23152.56,60214.75,Overdue,2026-04-05,Regional Credit Officer
INV736853,SO101621,CUST00561,2026-05-31,2026-05-31,163659.02,163659.02,0.0,Paid,2026-06-01,Cash Sales
INV881395,SO101622,CUST00297,2026-06-02,2026-06-02,63671.0,63671.0,0.0,Paid,2026-06-16,Finance Team A
INV875358,SO101623,CUST00498,2026-03-18,2026-03-18,534132.0,359474.74,174657.26,Partially Paid,2026-04-05,Finance Team A
INV712599,SO101624,CUST00348,2026-05-09,2026-05-09,51096.0,51096.0,0.0,Paid,2026-05-12,Regional Credit Officer
INV792049,SO101625,CUST00410,2026-03-03,2026-03-03,215128.93,215128.93,0.0,Paid,2026-03-09,Cash Sales
INV821943,SO101626,CUST00569,2026-03-07,2026-03-21,1099972.0,1099972.0,0.0,Paid,2026-03-22,Finance Team A
INV751021,SO101628,CUST00496,2026-02-16,2026-03-02,94050.0,94050.0,0.0,Paid,2026-03-04,Cash Sales
INV776564,SO101629,CUST00182,2026-04-09,2026-04-09,157273.87,55968.13,101305.74,Partially Paid,2026-04-28,Cash Sales
INV896505,SO101630,CUST00343,2026-02-14,2026-02-14,219821.67,0,219821.67,Unpaid,,Finance Team A
INV741554,SO101631,CUST00462,2026-03-30,2026-04-06,133454.1,0,133454.1,Unpaid,,Finance Team B
INV808846,SO101632,CUST00273,2026-02-26,2026-02-26,19778.4,0,19778.4,Unpaid,,Regional Credit Officer
INV798746,SO101633,CUST00002,2026-05-26,2026-05-26,36075.0,36075.0,0.0,Paid,2026-06-15,Cash Sales
INV802085,SO101634,CUST00170,2026-03-09,2026-03-09,108007.04,108007.04,0.0,Paid,2026-03-25,Regional Credit Officer
INV820608,SO101635,CUST00228,2026-04-14,2026-05-14,7800.0,7800.0,0.0,Paid,2026-05-28,Finance Team A
INV849501,SO101638,CUST00555,2026-01-11,2026-01-11,990235.5,990235.5,0.0,Paid,2026-01-22,Cash Sales
INV772974,SO101639,CUST00503,2026-02-09,2026-02-09,163780.66,163780.66,0.0,Paid,2026-02-10,Finance Team B
INV842940,SO101640,CUST00111,2026-03-18,2026-03-18,50410.8,0,50410.8,Unpaid,,Finance Team B
INV876114,SO101641,CUST00329,2026-01-18,2026-01-25,69284.88,25606.75,43678.13,Partially Paid,2026-01-18,Finance Team A
INV832290,SO101642,CUST00433,2026-03-04,2026-03-18,72754.88,13686.84,59068.04,Overdue,2026-03-31,Finance Team B
INV828285,SO101643,CUST00455,2026-03-12,2026-04-11,88808.8,88808.8,0.0,Paid,2026-04-29,Cash Sales
INV729905,SO101644,CUST00270,2026-05-10,2026-05-10,4224.0,4224.0,0.0,Paid,2026-05-18,Finance Team B
INV727534,SO101645,CUST00131,2026-03-14,2026-03-14,9878.4,1427.14,8451.26,Overdue,2026-03-23,Cash Sales
INV787038,SO101647,CUST00487,2026-02-18,2026-02-18,96758.97,12915.59,83843.38,Overdue,2026-02-19,Cash Sales
INV711614,SO101649,CUST00539,2026-05-14,2026-05-14,92117.65,92117.65,0.0,Paid,2026-05-28,Regional Credit Officer
INV788308,SO101650,CUST00432,2026-05-04,2026-06-03,310308.8,310308.8,0.0,Paid,2026-05-08,Finance Team A
INV776744,SO101652,CUST00114,2026-04-14,2026-04-14,106453.8,0,106453.8,Unpaid,,Finance Team A
INV752476,SO101653,CUST00186,2026-03-04,2026-03-04,488786.0,488786.0,0.0,Paid,2026-03-11,Finance Team B
INV719681,SO101654,CUST00419,2026-03-13,2026-04-27,95624.17,29699.67,65924.5,Partially Paid,2026-04-25,Finance Team A
INV765201,SO101655,CUST00520,2026-02-21,2026-02-28,53393.91,0,53393.91,Unpaid,,Finance Team A
INV766158,SO101656,CUST00433,2026-05-26,2026-06-09,56497.55,0,56497.55,Unpaid,,Cash Sales
INV883538,SO101657,CUST00107,2026-05-27,2026-06-03,349481.0,349481.0,0.0,Paid,2026-06-21,Regional Credit Officer
INV719996,SO101658,CUST00286,2026-03-08,2026-03-08,155009.23,125752.81,29256.42,Partially Paid,2026-03-10,Finance Team A
INV828141,SO101659,CUST00182,2026-02-17,2026-02-17,143209.4,0,143209.4,Unpaid,,Cash Sales
INV771557,SO101660,CUST00017,2026-03-30,2026-03-30,240526.0,240526.0,0.0,Paid,2026-04-05,Regional Credit Officer
INV761543,SO101661,CUST00566,2026-06-09,2026-06-09,12857.6,0,12857.6,Unpaid,,Cash Sales
INV726552,SO101662,CUST00573,2026-01-28,2026-02-27,155032.0,155032.0,0.0,Paid,2026-02-12,Finance Team B
INV742725,SO101663,CUST00321,2026-02-18,2026-02-18,21021.0,0,21021.0,Unpaid,,Cash Sales
INV888574,SO101666,CUST00404,2026-01-29,2026-02-05,28080.0,8787.69,19292.31,Partially Paid,2026-02-18,Finance Team A
INV716641,SO101667,CUST00255,2026-04-28,2026-04-28,136364.32,0,136364.32,,,Finance Team B
INV892578,SO101668,CUST00059,2026-04-17,2026-05-17,16435.0,4777.06,11657.94,Overdue,2026-05-30,Regional Credit Officer
INV861370,SO101669,CUST00209,2026-02-15,2026-03-01,70461.6,0,70461.6,Unpaid,,Regional Credit Officer
INV824912,SO101670,CUST00241,2026-03-31,2026-03-31,79723.8,0,79723.8,Unpaid,,Cash Sales
INV852512,SO101671,CUSTX78316,2026-02-12,2026-02-12,124368.0,124368.0,0.0,Paid,2026-03-02,Finance Team B
INV815024,SO101673,CUST00176,2026-04-25,2026-04-25,41403.4,26770.78,14632.62,Partially Paid,2026-05-04,Finance Team A
INV733477,SO101674,CUST00234,2026-03-29,2026-04-05,48674.53,48674.53,0.0,Paid,2026-04-07,Cash Sales
INV723973,SO101675,CUST00302,2026-02-10,2026-02-10,44006.0,44006.0,0.0,Paid,2026-02-10,Regional Credit Officer
INV807347,SO101676,CUST00186,2026-04-08,2026-04-08,14284.8,14284.8,0.0,Paid,2026-04-15,Regional Credit Officer
INV818784,SO101677,CUST00343,2026-05-27,2026-05-27,213429.9,132436.79,80993.11,Partially Paid,2026-05-31,Cash Sales
INV729062,SO101678,CUST00451,2026-03-05,2026-03-05,290488.5,290488.5,0.0,Paid,2026-03-13,Cash Sales
INV751290,SO101679,CUST00281,2026-03-19,2026-03-19,91166.2,91166.2,0.0,Paid,2026-04-05,Finance Team B
INV870683,SO101680,CUST00036,2026-01-07,2026-01-07,52188.58,9287.41,42901.17,Overdue,2026-01-20,Regional Credit Officer
INV856923,SO101681,CUST00069,2026-05-13,2026-05-13,172958.4,20186.4,152772.0,Overdue,2026-05-26,Finance Team A
INV838994,SO101682,CUSTX72424,2026-04-22,2026-05-06,108301.93,108301.93,0.0,Paid,2026-05-04,Finance Team A
INV804457,SO101684,CUST00522,2026-01-17,2026-01-17,25422.0,25422.0,0.0,Paid,2026-01-21,Finance Team B
INV862355,SO101685,CUST00263,2026-03-12,2026-03-19,798352.83,488130.38,310222.45,Partially Paid,2026-03-18,Finance Team B
INV870951,SO101686,CUST00100,2026-04-28,2026-04-28,226368.0,63670.85,162697.15,Partially Paid,2026-04-29,Regional Credit Officer
INV719030,SO101687,CUST00397,2026-02-21,2026-02-21,108307.2,108307.2,0.0,Paid,2026-03-04,Regional Credit Officer
INV832926,SO101688,CUST00498,2026-03-04,2026-03-04,80238.4,80238.4,0.0,Paid,2026-03-23,Finance Team B
INV752544,SO101690,CUST00583,2026-04-19,2026-05-03,138110.26,81585.22,56525.04,Partially Paid,2026-04-26,Regional Credit Officer
INV806525,SO101691,CUST00470,2026-05-14,2026-05-21,72079.5,72079.5,0.0,Paid,2026-05-27,Regional Credit Officer
INV834154,SO101692,CUST00087,2026-03-26,2026-03-26,75019.56,60183.69,14835.87,Partially Paid,2026-04-03,Regional Credit Officer
INV855789,SO101694,CUST00073,2026-03-22,2026-03-22,55682.2,55682.2,0.0,Paid,2026-04-07,Regional Credit Officer
INV703268,SO101695,CUST00108,2026-02-14,2026-02-14,22650.0,22650.0,0.0,Paid,2026-02-15,Finance Team B
INV847554,SO101696,CUST00436,2026-04-14,2026-04-14,52693.7,52693.7,0.0,Paid,2026-04-22,Finance Team B
INV820863,SO101697,CUST00515,2026-05-10,2026-05-10,19680.0,19680.0,0.0,Paid,2026-05-27,Cash Sales
INV868730,SO101699,CUST_DUP010,2026-05-22,2026-05-22,337640.8,0,337640.8,Unpaid,,Finance Team A
INV737407,SO101700,CUST00553,2026-02-02,2026-02-16,398556.0,398556.0,0.0,Paid,2026-02-08,Finance Team B
INV741888,SO101701,CUST_DUP026,2026-01-04,2026-01-04,57225.1,57225.1,0.0,Paid,2026-01-08,Finance Team B
INV732529,SO101702,CUST00494,2026-03-03,2026-03-03,35506.92,0,35506.92,Unpaid,,Finance Team A
INV889540,SO101703,CUST00028,2026-03-27,2026-03-27,52269.0,52269.0,0.0,Paid,2026-03-28,Regional Credit Officer
INV823590,SO101704,CUST00286,2026-01-27,2026-01-27,418380.0,418380.0,0.0,Paid,2026-02-06,Finance Team B
INV851536,SO101705,CUST00037,2026-03-25,2026-04-24,236374.58,64331.53,172043.05,Overdue,2026-04-17,Regional Credit Officer
INV737793,SO101706,CUST00274,2026-01-26,2026-01-26,3208.5,3208.5,0.0,Paid,2026-02-04,Regional Credit Officer
INV723435,SO101707,CUST00356,2026-04-23,2026-04-23,2913304.11,2913304.11,0.0,Paid,2026-04-26,Cash Sales
INV749372,SO101708,CUST00288,2026-06-01,2026-06-01,368247.5,368247.5,0.0,Paid,2026-06-16,Finance Team B
INV821593,SO101711,CUST00283,2026-03-23,2026-03-23,19050.0,0,19050.0,,,Finance Team A
INV805995,SO101712,CUST00053,2026-04-30,2026-04-30,507644.84,287336.94,220307.9,Partially Paid,2026-05-08,Finance Team A
INV883707,SO101713,CUST00003,2026-04-23,2026-04-23,12012.0,12012.0,0.0,Paid,2026-05-04,Cash Sales
INV793972,SO101714,CUST00457,2026-03-01,2026-03-08,21973.5,21973.5,0.0,Paid,2026-03-14,Finance Team A
INV877478,SO101715,CUST00337,2026-04-11,2026-04-11,54874.8,0,54874.8,Unpaid,,Regional Credit Officer
INV886810,SO101716,CUST00421,2026-02-07,2026-02-21,43987.2,0,43987.2,Unpaid,,Finance Team B
INV725236,SO101717,CUST00168,2026-06-04,2026-06-04,43260.11,81.55,43178.56,Overdue,2026-06-23,Cash Sales
INV856613,SO101718,CUST00075,2026-04-22,2026-04-29,5700.0,0,5700.0,,,Cash Sales
INV786582,SO101720,CUST00503,2026-06-03,2026-06-03,93550.03,51419.77,42130.26,Partially Paid,2026-06-15,Regional Credit Officer
INV741427,SO101721,CUST00579,2026-05-16,2026-05-16,28511.25,6747.96,21763.29,Overdue,2026-05-18,Finance Team B
INV862185,SO101723,CUST00137,2026-01-01,2026-01-15,171126.6,171126.6,0.0,Paid,2026-01-13,Cash Sales
INV861508,SO101724,CUST00338,2026-04-11,2026-04-11,13300.0,13300.0,0.0,Paid,2026-04-29,Finance Team A
INV824993,SO101725,CUST00558,2026-01-18,2026-01-18,54039.0,54039.0,0.0,Paid,2026-02-02,Finance Team B
INV863145,SO101726,CUST00348,2026-04-01,2026-04-01,137409.11,137409.11,0.0,Paid,2026-04-04,Cash Sales
INV723669,SO101727,CUST00080,2026-01-25,2026-01-25,90144.6,90144.6,0.0,Paid,2026-02-05,Finance Team A
INV797057,SO101729,CUST00198,2026-04-19,2026-04-26,49784.4,49784.4,0.0,Paid,2026-05-10,Finance Team B
INV755111,SO101730,CUST00451,2026-05-19,2026-05-19,119385.0,52736.79,66648.21,Partially Paid,2026-06-04,Cash Sales
INV837390,SO101731,CUST00500,2026-03-01,2026-03-01,73258.7,73258.7,0.0,Paid,2026-03-15,Finance Team A
INV722428,SO101733,CUST00016,2026-05-07,2026-05-14,80340.7,80340.7,0.0,Paid,2026-05-31,Finance Team A
INV736210,SO101734,CUST00254,2026-03-01,2026-03-31,133330.0,34261.51,99068.49,Partially Paid,2026-03-16,Finance Team A
INV808173,SO101735,CUST00104,2026-01-04,2026-02-03,7233.6,7233.6,0.0,Paid,2026-02-11,Finance Team B
INV808875,SO101736,CUST00172,2026-02-07,2026-03-09,186937.0,156064.83,30872.17,Partially Paid,2026-03-04,Regional Credit Officer
INV875790,SO101737,CUST00338,2026-05-22,2026-05-22,11790.0,11790.0,0.0,Paid,2026-05-30,Regional Credit Officer
INV720901,SO101738,CUST00235,2026-01-10,2026-01-24,16572.6,4925.71,11646.89,Partially Paid,2026-02-05,Cash Sales
INV705259,SO101739,CUST00062,2026-05-30,2026-05-30,105076.5,105076.5,0.0,Paid,2026-06-12,Finance Team A
INV880056,SO101740,CUST00404,2026-04-12,2026-04-19,66153.87,0,66153.87,,,Regional Credit Officer
INV814923,SO101741,CUST00085,2026-03-17,2026-03-31,43412.23,0,43412.23,Unpaid,,Cash Sales
INV729746,SO101743,CUST00263,2026-03-14,2026-03-21,846718.67,846718.67,0.0,Paid,2026-04-02,Regional Credit Officer
INV892152,SO101744,CUST00500,2026-03-31,2026-03-31,142183.68,142183.68,0.0,Paid,2026-04-09,Cash Sales
INV837917,SO101745,CUST_DUP007,2026-01-24,2026-02-23,204035.6,204035.6,0.0,Paid,2026-02-14,Cash Sales
INV709153,SO101746,CUST00352,2026-04-11,2026-05-26,102111.8,65684.03,36427.77,Partially Paid,2026-06-10,Finance Team A
INV758958,SO101747,CUST00351,2026-03-29,2026-04-28,65173.64,54727.14,10446.5,Partially Paid,2026-04-16,Finance Team A
INV868632,SO101748,CUST00175,2026-06-02,2026-06-02,8633.0,0,8633.0,,,Regional Credit Officer
INV746174,SO101751,CUST00389,2026-04-20,2026-04-27,42831.6,0,42831.6,Unpaid,,Finance Team A
INV789662,SO101752,CUST00554,2026-01-30,2026-01-30,293510.33,293510.33,0.0,Paid,2026-02-19,Finance Team B
INV851510,SO101754,CUST00130,2026-04-11,2026-04-25,76608.0,76608.0,0.0,Paid,2026-04-27,Cash Sales
INV712393,SO101755,CUST00038,2026-02-07,2026-02-07,680650.0,680650.0,0.0,Paid,2026-02-09,Finance Team B
INV727263,SO101756,CUST00272,2026-04-04,2026-04-04,484069.32,7293.36,476775.96,Overdue,2026-04-12,Finance Team B
INV803871,SO101757,CUST00478,2026-06-02,2026-07-02,31636.6,0,31636.6,Unpaid,,Finance Team B
